,flight_id,timestamp,onground,callsign,altitude,geoaltitude,latitude,longitude,groundspeed,vertical_rate,distance,hour,icao24,last_position,lastseen,origin,spi,squawk,track,alert,day,firstseen,destination
49,DLH5HU_225,2022-05-09 05:23:18+00:00,False,DLH5HU,100.0,500.0,45.44503939353813,9.277083234089178,139.0,64.0,512.1977445741686,2022-05-09 05:00:00+00:00,3c66a1,2022-05-09 05:23:16.396000+00:00,2022-05-09 06:19:26+00:00,LIML,False,1000,355.8850909017627,False,2022-05-09 00:00:00+00:00,2022-05-09 05:23:18+00:00,EDDF
50,DLH5JT_226,2022-05-09 04:16:48+00:00,False,DLH5JT,-275.0,225.0,59.66093444824219,17.92181396484375,97.0,0.0,1224.9185042865631,2022-05-09 04:00:00+00:00,3c666c,2022-05-09 04:16:47.502000128+00:00,2022-05-09 06:09:57+00:00,ESSA,False,3524,190.1455444338963,False,2022-05-09 00:00:00+00:00,2022-05-09 04:16:48+00:00,EDDF
51,DLH5KV_229,2022-05-09 07:58:00+00:00,False,DLH5KV,1875.0,2325.0,60.16103970802436,11.10031127929688,155.0,1856.0,1137.6814162962726,2022-05-09 07:00:00+00:00,3c666f,2022-05-09 07:57:59.596000+00:00,2022-05-09 09:49:24+00:00,ENGM,False,3247,194.2158534736735,False,2022-05-09 00:00:00+00:00,2022-05-09 07:58:00+00:00,EDDF
52,DLH5MW_230,2022-05-09 09:56:34+00:00,True,DLH5MW,-250.0,325.0,52.35088348388672,13.48777770996094,142.0,1920.0,430.8209465008577,2022-05-09 09:00:00+00:00,3c65cc,2022-05-09 09:55:10.984000+00:00,2022-05-09 10:48:21+00:00,EDDB,False,1000,69.0202467972649,False,2022-05-09 00:00:00+00:00,2022-05-09 09:56:34+00:00,EDDF
53,DLH5RX_234,2022-05-09 08:32:51+00:00,False,DLH5RX,1450.0,1825.0,48.36591300317797,11.80820665861431,145.0,2816.0,300.98850529586605,2022-05-09 08:00:00+00:00,3c6757,2022-05-09 08:32:50.752000+00:00,2022-05-09 09:14:20+00:00,EDDM,False,1000,83.2670786731404,False,2022-05-09 00:00:00+00:00,2022-05-09 08:32:48+00:00,EDDF
54,DLH5U_237,2022-05-09 09:39:55+00:00,False,DLH5U,600.0,1075.0,51.46489547470868,-0.450439453125,140.0,2880.0,651.1415432604069,2022-05-09 09:00:00+00:00,3c6545,2022-05-09 09:39:54.917999872+00:00,2022-05-09 10:45:27+00:00,EGLL,False,531,89.59075139196507,False,2022-05-09 00:00:00+00:00,2022-05-09 09:39:54+00:00,EDDF
55,DLH631_246,2022-05-09 00:45:46+00:00,False,DLH631,38000.0,38300.0,41.31860248113082,34.12671869451349,442.0,0.0,2195.5655977583137,2022-05-09 00:00:00+00:00,3c656d,2022-05-09 00:45:45.617000192+00:00,2022-05-09 03:43:26+00:00,LTAL,False,3214,291.1027151033683,False,2022-05-09 00:00:00+00:00,2022-05-08 21:08:45+00:00,EDDF
56,DLH64M_251,2022-05-09 16:35:57+00:00,False,DLH64M,1275.0,1575.0,38.80398559570312,-9.123488716457189,177.0,1920.0,1867.5249811565752,2022-05-09 16:00:00+00:00,3c6678,2022-05-09 16:35:56.529999872+00:00,2022-05-09 19:07:58+00:00,LPPT,False,506,23.66647437779628,False,2022-05-09 00:00:00+00:00,2022-05-09 16:35:54+00:00,EDDF
57,DLH66K_252,2022-05-09 16:27:12+00:00,False,DLH66K,11100.0,11775.0,36.62132263183594,-4.233169555664062,288.0,2432.0,1806.7904167639506,2022-05-09 16:00:00+00:00,3c6672,2022-05-09 16:27:11.520000+00:00,2022-05-09 19:12:25+00:00,LEAX,False,1000,19.06454743133228,False,2022-05-09 00:00:00+00:00,2022-05-09 16:27:01+00:00,EDDF
58,DLH693_257,2022-05-09 01:16:40+00:00,False,DLH693,8475.0,8750.0,31.73295593261719,35.80573586856617,258.0,3264.0,3032.275198727377,2022-05-09 01:00:00+00:00,3c64a1,2022-05-09 01:16:39.540999936+00:00,2022-05-09 05:23:23+00:00,OJAI,False,5646,289.9831065219,False,2022-05-09 00:00:00+00:00,2022-05-09 01:16:36+00:00,EDDF
59,DLH6AN_259,2022-05-09 08:38:55+00:00,True,DLH6AN,-200.0,275.0,51.29272842407227,6.779473794473184,92.0,0.0,187.20292951837388,2022-05-09 08:00:00+00:00,3c674f,2022-05-09 08:38:53.742000128+00:00,2022-05-09 09:13:17+00:00,EDDL,False,1000,233.8806591505203,False,2022-05-09 00:00:00+00:00,2022-05-09 08:38:55+00:00,EDDF
60,DLH6AR_260,2022-05-09 05:45:25+00:00,False,DLH6AR,-350.0,200.0,53.62282445875265,9.972920137293196,108.0,64.0,411.59984079824994,2022-05-09 05:00:00+00:00,3c666b,2022-05-09 05:45:24.318000128+00:00,2022-05-09 06:40:27+00:00,EDDH,False,1360,50.26239539959512,False,2022-05-09 00:00:00+00:00,2022-05-09 05:45:25+00:00,EDDF
61,DLH6KK_266,2022-05-09 13:54:23+00:00,False,DLH6KK,1350.0,1700.0,44.52786254882812,11.32376534598214,165.0,1536.0,646.173987427694,2022-05-09 13:00:00+00:00,3c674e,2022-05-09 13:54:22.400999936+00:00,2022-05-09 15:03:59+00:00,LIPE,False,1000,81.28025349376269,False,2022-05-09 00:00:00+00:00,2022-05-09 13:54:11+00:00,EDDF
62,DLH6MM_270,2022-05-09 18:06:51+00:00,False,DLH6MM,1600.0,1975.0,48.36595955541578,11.80806210166529,139.0,2496.0,300.97695826664756,2022-05-09 18:00:00+00:00,3c6448,2022-05-09 18:06:50.901999872+00:00,2022-05-09 18:53:25+00:00,EDDM,False,1000,82.5685920288275,False,2022-05-09 00:00:00+00:00,2022-05-09 18:06:48+00:00,EDDF
63,DLH6PX_272,2022-05-09 17:47:41+00:00,True,DLH6PX,350.0,600.0,52.46232372219279,-1.75745936802457,152.0,1984.0,764.4904431839543,2022-05-09 17:00:00+00:00,3c666c,2022-05-09 17:47:19.742000128+00:00,2022-05-09 18:59:52+00:00,EGBB,False,3463,146.5186593448795,False,2022-05-09 00:00:00+00:00,2022-05-09 17:47:41+00:00,EDDF
64,DLH6VV_279,2022-05-09 06:35:03+00:00,False,DLH6VV,125.0,500.0,52.45408630371094,9.709701538085938,146.0,2880.0,281.8279949132422,2022-05-09 06:00:00+00:00,3c66a8,2022-05-09 06:35:03.980999936+00:00,2022-05-09 07:20:24+00:00,EDDV,False,1000,92.35329686610832,False,2022-05-09 00:00:00+00:00,2022-05-09 06:35:03+00:00,EDDF
65,DLH71A_282,2022-05-09 07:00:34+00:00,False,DLH71A,1725.0,2100.0,38.81597900390625,-9.116801386294128,187.0,1216.0,1866.1501816031516,2022-05-09 07:00:00+00:00,3c6678,2022-05-09 07:00:32.740000+00:00,2022-05-09 09:41:27+00:00,LPPT,False,520,23.68208772453845,False,2022-05-09 00:00:00+00:00,2022-05-09 07:00:19+00:00,EDDF
66,DLH71F_283,2022-05-09 12:43:57+00:00,False,DLH71F,10075.0,10750.0,43.54421997070312,-2.984704305959269,285.0,2432.0,1132.3177443068685,2022-05-09 12:00:00+00:00,3c675a,2022-05-09 12:43:56.739000064+00:00,2022-05-09 14:31:22+00:00,LEGV,False,4645,25.57574044111491,False,2022-05-09 00:00:00+00:00,2022-05-09 12:43:54+00:00,EDDF
67,DLH77P_296,2022-05-09 16:08:02+00:00,False,DLH77P,625.0,975.0,41.26235961914062,-8.68499755859375,168.0,3392.0,1648.2327215957291,2022-05-09 16:00:00+00:00,3c6484,2022-05-09 16:08:01.944999936+00:00,2022-05-09 18:23:48+00:00,LPPR,False,4707,348.3565685012383,False,2022-05-09 00:00:00+00:00,2022-05-09 16:08:00+00:00,EDDF
68,DLH7AF_298,2022-05-09 10:28:46+00:00,False,DLH7AF,1825.0,2250.0,48.36619231660487,11.81319387335526,139.0,2816.0,301.2549764454214,2022-05-09 10:00:00+00:00,3c644a,2022-05-09 10:28:45.734999808+00:00,2022-05-09 11:10:05+00:00,EDDM,False,1000,83.79655209830817,False,2022-05-09 00:00:00+00:00,2022-05-09 10:28:41+00:00,EDDF
69,DLH7AH_299,2022-05-09 15:49:44+00:00,True,DLH7AH,-150.0,350.0,52.35083111261917,13.48818969726563,147.0,1984.0,430.8405670611864,2022-05-09 15:00:00+00:00,3c6759,2022-05-09 15:48:58.572999936+00:00,2022-05-09 16:41:29+00:00,EDDB,False,1000,68.48759577765361,False,2022-05-09 00:00:00+00:00,2022-05-09 15:49:44+00:00,EDDF
70,DLH7CW_301,2022-05-09 16:42:00+00:00,False,DLH7CW,-50.0,325.0,45.5103521831965,12.35854730373476,175.0,2176.0,577.349688321251,2022-05-09 16:00:00+00:00,3c6483,2022-05-09 16:41:59.628999936+00:00,2022-05-09 17:44:56+00:00,LIPZ,False,222,41.98721249581666,False,2022-05-09 00:00:00+00:00,2022-05-09 16:42:00+00:00,EDDF
71,DLH7C_300,2022-05-09 09:24:18+00:00,True,DLH7C,1125.0,1575.0,47.45709694038003,8.563913198617788,120.0,0.0,285.60053643153344,2022-05-09 09:00:00+00:00,3c66ae,2022-05-09 09:24:16.904000+00:00,2022-05-09 10:11:56+00:00,LSZH,True,1000,276.7098368077569,True,2022-05-09 00:00:00+00:00,2022-05-09 09:24:18+00:00,EDDF
72,DLH7MF_306,2022-05-09 03:43:48+00:00,False,DLH7MF,0.0,400.0,60.31861903303761,24.91630554199219,155.0,2112.0,1537.2200874882044,2022-05-09 03:00:00+00:00,3c674e,2022-05-09 03:43:47.339000064+00:00,2022-05-09 05:59:27+00:00,EFHK,False,3705,227.3532968661083,False,2022-05-09 00:00:00+00:00,2022-05-09 03:43:48+00:00,EDDF
73,DLH7P_309,2022-05-09 04:08:15+00:00,False,DLH7P,1200.0,1500.0,50.10673393637447,14.24800563502956,158.0,2880.0,407.6100869106417,2022-05-09 04:00:00+00:00,3c6648,2022-05-09 04:08:14.858000128+00:00,2022-05-09 04:57:57+00:00,LKPR,False,1000,307.5242626144518,False,2022-05-09 00:00:00+00:00,2022-05-09 04:08:15+00:00,EDDF
74,DLH7WT_312,2022-05-09 04:38:36+00:00,False,DLH7WT,-100.0,450.0,55.59822211831302,12.61299133300781,160.0,2496.0,676.7299418560191,2022-05-09 04:00:00+00:00,3c6672,2022-05-09 04:38:35.178999808+00:00,2022-05-09 05:51:49+00:00,EKCH,False,5663,220.4462320208414,False,2022-05-09 00:00:00+00:00,2022-05-09 04:38:36+00:00,EDDF
75,DLH803_316,2022-05-09 11:53:10+00:00,True,DLH803,-225.0,200.0,59.66236049846067,17.9223474962958,79.0,0.0,1225.0674668440988,2022-05-09 11:00:00+00:00,3c64ae,2022-05-09 11:53:09.572999936+00:00,2022-05-09 13:36:23+00:00,ESSA,False,3510,189.4623222080256,False,2022-05-09 00:00:00+00:00,2022-05-09 11:53:10+00:00,EDDF
76,DLH819_319,2022-05-09 17:59:36+00:00,False,DLH819,750.0,1175.0,57.65224650754767,12.26995652721774,155.0,2880.0,881.7109962507776,2022-05-09 17:00:00+00:00,3c6677,2022-05-09 17:59:35.676000+00:00,2022-05-09 19:19:41+00:00,ESGG,False,3513,207.225492005736,False,2022-05-09 00:00:00+00:00,2022-05-09 17:59:36+00:00,EDDF
77,DLH877_323,2022-05-09 04:14:46+00:00,False,DLH877,150.0,650.0,60.28619384765625,5.22040005387931,143.0,2304.0,1158.9155982894574,2022-05-09 04:00:00+00:00,3c6447,2022-05-09 04:14:45.660999936+00:00,2022-05-09 05:58:42+00:00,ENBR,False,1000,171.1317371667924,False,2022-05-09 00:00:00+00:00,2022-05-09 04:14:46+00:00,EDDF
78,DLH885_326,2022-05-09 03:13:36+00:00,False,DLH885,-275.0,200.0,59.41328430175781,24.83843994140625,94.0,64.0,1470.0424296925307,2022-05-09 03:00:00+00:00,3c6544,2022-05-09 03:13:34.724000+00:00,2022-05-09 05:25:07+00:00,EETN,False,7670,269.3904934233248,False,2022-05-09 00:00:00+00:00,2022-05-09 03:13:36+00:00,EDDF
79,DLH889_328,2022-05-09 03:16:50+00:00,False,DLH889,1100.0,1575.0,54.64874267578125,25.29660311612216,151.0,3584.0,1244.6579368218527,2022-05-09 03:00:00+00:00,3c6758,2022-05-09 03:16:49.405999872+00:00,2022-05-09 05:10:44+00:00,EYVI,False,6502,23.84681797523904,False,2022-05-09 00:00:00+00:00,2022-05-09 03:16:50+00:00,EDDF
80,DLH893_330,2022-05-09 03:33:29+00:00,False,DLH893,150.0,700.0,56.93110579151218,23.97243376701109,148.0,3072.0,1272.3348562835195,2022-05-09 03:00:00+00:00,3c6759,2022-05-09 03:33:28.624000+00:00,2022-05-09 05:34:18+00:00,EVRA,False,4317,5.440332031005506,False,2022-05-09 00:00:00+00:00,2022-05-09 03:33:27+00:00,EDDF
81,DLH8A_331,2022-05-09 09:58:30+00:00,True,DLH8A,35350.0,150.0,52.31668504617982,4.747329711914062,91.0,64.0,366.4130089543908,2022-05-09 09:00:00+00:00,3c6676,2022-05-09 09:58:29.559000064+00:00,2022-05-09 10:42:16+00:00,EHAM,False,626,86.85504253530199,False,2022-05-09 00:00:00+00:00,2022-05-09 09:58:30+00:00,EDDF
82,DLH8CJ_335,2022-05-09 08:14:42+00:00,True,DLH8CJ,-350.0,175.0,53.62121840654793,9.969688864315255,92.0,64.0,411.3738619250612,2022-05-09 08:00:00+00:00,3c666a,2022-05-09 08:14:40.711000064+00:00,2022-05-09 09:07:59+00:00,EDDH,False,2534,50.27389595735176,False,2022-05-09 00:00:00+00:00,2022-05-09 08:14:42+00:00,EDDF
83,DLH8EM_337,2022-05-09 17:53:50+00:00,False,DLH8EM,300.0,675.0,55.74113748841366,9.17881965637207,153.0,2944.0,636.437950264523,2022-05-09 17:00:00+00:00,3c666e,2022-05-09 17:53:49.280999936+00:00,2022-05-09 19:00:08+00:00,EKBI,False,3537,87.00686799402094,False,2022-05-09 00:00:00+00:00,2022-05-09 17:53:49+00:00,EDDF
84,DLH8F_338,2022-05-09 07:28:03+00:00,False,DLH8F,125.0,625.0,49.02143096923828,2.528140728290264,152.0,1920.0,447.2403692984492,2022-05-09 07:00:00+00:00,3c675a,2022-05-09 07:27:28.568000+00:00,2022-05-09 08:25:27+00:00,LFPG,False,1000,85.07938396363602,False,2022-05-09 00:00:00+00:00,2022-05-09 07:28:03+00:00,EDDF
85,DLH8NC_345,2022-05-09 15:01:41+00:00,False,DLH8NC,1675.0,2100.0,48.36607360839844,11.81121826171875,143.0,2944.0,301.149958143404,2022-05-09 15:00:00+00:00,3c66a8,2022-05-09 15:01:40.910000128+00:00,2022-05-09 15:48:43+00:00,EDDM,False,1000,83.57125225117015,False,2022-05-09 00:00:00+00:00,2022-05-09 15:01:38+00:00,EDDF
86,DLH8U_351,2022-05-09 17:44:36+00:00,False,DLH8U,850.0,1175.0,51.47727836996822,-0.479583740234375,143.0,2816.0,653.379609001879,2022-05-09 17:00:00+00:00,3c6541,2022-05-09 17:44:35.924000+00:00,2022-05-09 18:47:27+00:00,EGLL,False,5257,267.9974668681731,False,2022-05-09 00:00:00+00:00,2022-05-09 17:44:33+00:00,EDDF
87,DLH937_358,2022-05-09 18:30:00+00:00,False,DLH937,-75.0,200.0,51.50534936937235,0.0528717041015625,132.0,2624.0,617.8848278126659,2022-05-09 18:00:00+00:00,3c5466,2022-05-09 18:29:59.068000+00:00,2022-05-09 19:33:13+00:00,EGLC,False,1000,273.0355691250555,False,2022-05-09 00:00:00+00:00,2022-05-09 18:30:00+00:00,EDDF
88,DLH943_359,2022-05-09 10:44:00+00:00,True,DLH943,125.0,500.0,53.35963439941406,-2.262771606445312,104.0,64.0,829.6366503539539,2022-05-09 10:00:00+00:00,3c6483,2022-05-09 10:43:51.912000+00:00,2022-05-09 12:00:47+00:00,EGCC,False,2023,231.2540327439165,False,2022-05-09 00:00:00+00:00,2022-05-09 10:44:00+00:00,EDDF
89,DLH947_360,2022-05-09 17:34:35+00:00,False,DLH947,225.0,525.0,53.3464903750662,-2.280632467830882,82.0,0.0,830.1851098394017,2022-05-09 17:00:00+00:00,3c6674,2022-05-09 17:34:12.544000+00:00,2022-05-09 18:50:38+00:00,EGCC,False,503,230.9061411137705,False,2022-05-09 00:00:00+00:00,2022-05-09 17:34:35+00:00,EDDF
90,DLH99P_369,2022-05-09 18:12:24+00:00,False,DLH99P,14075.0,14825.0,39.759521484375,-0.0503938094429372,399.0,2432.0,1324.085500291445,2022-05-09 18:00:00+00:00,3c674f,2022-05-09 18:12:22.861999872+00:00,2022-05-09 20:13:24+00:00,ES-0167,False,1141,25.34617594194669,False,2022-05-09 00:00:00+00:00,2022-05-09 18:11:46+00:00,EDDF
91,DLH9C_370,2022-05-09 12:55:01+00:00,True,DLH9C,1150.0,1575.0,47.45709228515625,8.563739776611328,122.0,-64.0,285.60095511522775,2022-05-09 12:00:00+00:00,3c66a6,2022-05-09 12:54:57.359000064+00:00,2022-05-09 13:44:51+00:00,LSZH,False,1000,275.6637062580206,False,2022-05-09 00:00:00+00:00,2022-05-09 12:55:01+00:00,EDDF
92,DLH9H_374,2022-05-09 05:46:39+00:00,False,DLH9H,200.0,450.0,51.4649420269465,-0.4496002197265625,140.0,2560.0,651.085409456976,2022-05-09 05:00:00+00:00,3c6543,2022-05-09 05:46:32.523000064+00:00,2022-05-09 06:51:12+00:00,EGLL,False,3445,88.77242116786546,False,2022-05-09 00:00:00+00:00,2022-05-09 05:46:39+00:00,EDDF
93,DLH9KV_379,2022-05-09 12:35:54+00:00,False,DLH9KV,1400.0,1575.0,55.85820007324219,-4.458118785511374,132.0,3328.0,1081.9505348477057,2022-05-09 12:00:00+00:00,3c6542,2022-05-09 12:35:53.160999936+00:00,2022-05-09 14:15:29+00:00,EGPF,False,5217,225.0,False,2022-05-09 00:00:00+00:00,2022-05-09 12:35:44+00:00,EDDF
94,DLH9PL_382,2022-05-09 17:00:32+00:00,False,DLH9PL,150.0,575.0,51.43161062466896,12.22358703613281,104.0,64.0,302.81648116006835,2022-05-09 17:00:00+00:00,3c66a7,2022-05-09 17:00:29.977999872+00:00,2022-05-09 17:41:39+00:00,EDDP,False,1000,85.60129464500447,False,2022-05-09 00:00:00+00:00,2022-05-09 17:00:32+00:00,EDDF
95,DLH9TX_383,2022-05-09 10:01:23+00:00,False,DLH9TX,-125.0,375.0,50.90437316894531,4.474553288640203,164.0,1856.0,303.16680107870695,2022-05-09 10:00:00+00:00,3c66ac,2022-05-09 10:01:22.434000128+00:00,2022-05-09 10:38:29+00:00,EBBR,False,1000,245.4691896324822,False,2022-05-09 00:00:00+00:00,2022-05-09 10:01:19+00:00,EDDF
96,DLH9U_384,2022-05-09 08:58:42+00:00,False,DLH9U,575.0,1025.0,51.46503513142214,-0.443878173828125,144.0,2304.0,650.6980683466062,2022-05-09 08:00:00+00:00,3c65c5,2022-05-09 08:58:41.664999936+00:00,2022-05-09 10:02:24+00:00,EGLL,False,2276,88.80651057601797,False,2022-05-09 00:00:00+00:00,2022-05-09 08:58:38+00:00,EDDF
97,DLH9V_386,2022-05-09 17:23:44+00:00,True,DLH9V,350.0,750.0,48.11286667645987,16.56398479755108,103.0,0.0,621.744432705053,2022-05-09 17:00:00+00:00,3c64ae,2022-05-09 17:23:43.543000064+00:00,2022-05-09 18:32:29+00:00,LOWW,False,1000,295.8209919741893,False,2022-05-09 00:00:00+00:00,2022-05-09 17:23:44+00:00,EDDF
98,DLH9Y_388,2022-05-09 16:45:01+00:00,False,DLH9Y,-50.0,225.0,50.90629577636719,4.481159931904561,144.0,1408.0,302.7878132300995,2022-05-09 16:00:00+00:00,3c6588,2022-05-09 16:45:00.208000+00:00,2022-05-09 17:23:21+00:00,EBBR,False,1000,245.3914971954855,False,2022-05-09 00:00:00+00:00,2022-05-09 16:45:01+00:00,EDDF
